카드 ID,카드명,카드 브랜드,체크/신용,이미지 URL,카드 디테일 링크,통합혜택,대분류태그,소분류태그
2151,요기패스 신용카드,KB국민카드,신용카드,https://d1c5n4ri2guedi.cloudfront.net/card/2277/card_img/20689/2277card.png,https://www.card-gorilla.com/card/detail/2277,디지털구독 요기패스 멤버십 청구할인 원넷플릭스 웨이브 생활 생활업종 선택형 신용카드 디자인 선택,"['생활서비스', '여가/오락']",['취미/오락']
2152,NS홈쇼핑 삼성카드,삼성카드,신용카드,https://d1c5n4ri2guedi.cloudfront.net/card/2278/card_img/28093/2278card.png,https://www.card-gorilla.com/card/detail/2278,홈쇼핑 NS홈쇼핑 결제일할인 생활 주유 커피전문점 제과점 편의점 생활잡화 생활요금 정기결제 원 이상 결제건별,"['디저트', '생활서비스', '소매/유통']","['음/식료품소매', '연료판매', '패션잡화', '제과/제빵/떡/케익', '커피/음료']"
2153,신세계 아울렛 BENEFIT 삼성카드,삼성카드,신용카드,https://d1c5n4ri2guedi.cloudfront.net/card/2279/card_img/28094/2279card.png,https://www.card-gorilla.com/card/detail/2279,아울렛 신세계사이먼 프리미엄 결제일할인 마트 편의점 할인점 슈퍼마켓 카페 디저트 커피전문점 제과점 배달앱 간편결제 전월 이용금액에 관계없이 할인한도 없이 온라인 해외 기타 신세계백화점 제휴 서비스,"['전자상거래', '디저트', '식사', '소매/유통', '생활서비스']","['커피/음료', '음/식료품소매', '제과/제빵/떡/케익', '음식배달서비스']"
2154,American Express The Platinum Card?,현대카드,신용카드,https://d1c5n4ri2guedi.cloudfront.net/card/2280/card_img/20686/2280card.png,https://www.card-gorilla.com/card/detail/2280,적립 만원 상당의 만 멤버십 리워즈 MR 매년 모든가맹점 한도 제한 없는 기본적립 특별적립 공항라운지 전 세계 무료 이용서비스 제공The Centurion 라운지 Delta Sky Club 이용 Global Lounge Collection 프리미엄 서비스 메탈 플레이트 기본 제공 교통카드 기능 탑재 국내 주요 공항 및 특급호텔 월 회 발레파킹 Amex THE PLATINUM 항공마일리지 를 여개 항공사 마일리지로 전환 여행 숙박 글로벌 체인 호텔 포인트로 또는 전세계 예약에 사용글로벌 골드 등급 업그레이드 리조트에서 할인 호텔델리 레스토랑 패밀리 아멕스 Be My Guest 교통 리무진 공항철도 카페 커피서비스 도서 Book Store 할인서비스,"['디저트', '생활서비스', '식사', '여가/오락']","['커피/음료', '숙박']"
2155,American Express? Gold Card,현대카드,신용카드,https://d1c5n4ri2guedi.cloudfront.net/card/2281/card_img/20685/2281card.png,https://www.card-gorilla.com/card/detail/2281,적립 만원 상당의 만 멤버십 리워즈 MR 매년 모든가맹점 한도 제한 없는 기본적립 특별적립 공항라운지 전 세계 무료 이용서비스 제공 프리미엄 서비스 메탈 플레이트 기본 교통카드 기능 탑재 국내 주요 공항 및 특급호텔 월 회 발레파킹 Amex PLATINUM ELITE 항공마일리지 를 여개 항공사 마일리지로 전환 여행 숙박 글로벌 체인 호텔 포인트로 전환또는 전세계 예약에 사용 할인 호텔델리 레스토랑 패밀리 아멕스 Be My Guest 교통 리무진 공항철도 카페 커피서비스 도서 Book Store 할인서비스,"['디저트', '생활서비스', '식사', '여가/오락']","['커피/음료', '숙박']"
2156,American Express? Green Card,현대카드,신용카드,https://d1c5n4ri2guedi.cloudfront.net/card/2282/card_img/20684/2282card.png,https://www.card-gorilla.com/card/detail/2282,적립 최대 만원 상당의 만 멤버십 리워즈 MR 매년 모든가맹점 한도 제한 없는 기본적립 특별적립 공항라운지 국내 공항 라운지 연 회 무료 이용 프리미엄 서비스 주요 및 특급호텔 월 발레파킹Amex PLATINUM ELITE 항공마일리지 를 여개 항공사 마일리지로 전환 여행 숙박 글로벌 체인 호텔 포인트로 전환또는 전세계 예약에 사용 할인 호텔델리 레스토랑 패밀리 아멕스 Be My Guest 교통 리무진 공항철도 카페 커피서비스 도서 Book Store 할인서비스,"['디저트', '생활서비스', '식사', '여가/오락']","['커피/음료', '숙박']"
2157,롯데렌터카 신차장 EV+ 우리카드,우리카드,신용카드,https://d1c5n4ri2guedi.cloudfront.net/card/2283/card_img/20683/2283card.png,https://www.card-gorilla.com/card/detail/2283,렌터카 롯데렌터카 장기렌터카 대여료 자동납부 청구할인 최대 만 천원 주유 LPG 충전 전기차 기타 주차장 이상 결제 건당 할인 하이패스 후불 하이패스카드 이용금액,['생활서비스'],"['교통서비스', '차량관리/서비스', '연료판매']"
2158,EV카드,IBK기업은행,신용카드,https://d1c5n4ri2guedi.cloudfront.net/card/2284/card_img/20682/2284card.png,https://www.card-gorilla.com/card/detail/2284,적립 국내 외 이용금액의 대중교통 버스 지하철 주유 전 주유소 주유금액의 청구할인전기차 충전 시 충전금액의 청구할인,['생활서비스'],"['교통서비스', '연료판매']"
2159,Voluntas 자원봉사자 우리체크,우리카드,체크카드,https://d1c5n4ri2guedi.cloudfront.net/card/2285/card_img/20681/2285card.png,https://www.card-gorilla.com/card/detail/2285,마트 편의점 CU GS 세븐일레븐 이마트 올리브영 건당 만원 이상 결제 시 천원 캐시백 도서 교보문고 영풍문고 반디앤루니스 푸드 뚜레쥬르 파리바게트 버거킹 맥도날드 롯데리아 대중교통 버스 지하철 후불교통 이용금액 월 합산 학원 YBM시사 토익 응시료 포함 해커스어학원,"['디저트', '식사', '생활서비스', '소매/유통']","['음/식료품소매', '화장품소매', '교통서비스', '제과/제빵/떡/케익', '패스트푸드']"
2160,NU Uniq point,우리카드,신용카드,https://d1c5n4ri2guedi.cloudfront.net/card/2286/card_img/25532/2286card.png,https://www.card-gorilla.com/card/detail/2286,적립 BASIC 국내 가맹점 무제한 LIFE STYLE S T Y L E 가맹점에서 이용한 일시불 할부 이용금액에 대해 UNIQ 중 가장 많이 영역 한번 더 주유 PLUS OIL 현대오일뱅크 및 충전시 리터 당 점,"['공연/전시', '생활서비스']","['전시장', '연료판매']"
2162,모두의 신세계 하나카드,하나카드,신용카드,https://d1c5n4ri2guedi.cloudfront.net/card/2288/card_img/22720/2288card.png,https://www.card-gorilla.com/card/detail/2288,쇼핑 신세계백화점 신세계 아카데미 시코르닷컴 할인 간편결제 SSG페이 하나원큐페이 카카오페이 카페 디저트 커피 제과 택시 만원 이상 결제 건 테마파크 놀이공원 워터파크 레저 스포츠 프로야구 프로축구,"['전자상거래', '디저트', '식사', '소매/유통', '생활서비스', '여가/오락']","['취미/오락', '커피/음료', '제과/제빵/떡/케익', '교통서비스']"
2163,삼성 iD EV 카드,삼성카드,신용카드,https://d1c5n4ri2guedi.cloudfront.net/card/2289/card_img/27722/2289card.png,https://www.card-gorilla.com/card/detail/2289,충전소 전기차 충전요금 결제일할인 자동차 주차장 하이패스 대리운전 결제일 할인 보험사 현대해상 다이렉트 자동차보험 보험료 만원 이상 결제 시 원 배달앱 디지털구독 스트리밍 이용료 정기결제 해외 전월 이용금액에 관계없이 할인한도 없이 선택형 미래지향적 라이프스타일 친환경 소재 Recycling PVC 를 사용한 삼성 iD EV 카드,"['전자상거래', '생활서비스', '식사']","['교통서비스', '음식배달서비스', '연료판매', '수리서비스']"
2164,삼성 iD ENERGY 카드,삼성카드,신용카드,https://d1c5n4ri2guedi.cloudfront.net/card/2290/card_img/27723/2290card.png,https://www.card-gorilla.com/card/detail/2290,주유소 주유 원 결제일할인 대중교통 택시 전기차 충전요금 자동차 주차장 대리운전 기타 고속도로 통행료 카페 스타벅스 드라이브 스루 엔진오일 오일필터 에어클리너 포함 교환 시 만원 현장할인 연 회 차량 안전점검 타이어 펑크 수리 위치 무료 선택형 미래지향적 라이프스타일 친환경 소재 Recycling PVC 를 이상 사용한 삼성 iD ENERGY 카드,"['디저트', '생활서비스', '식사']","['교통서비스', '제과/제빵/떡/케익', '연료판매']"
2165,메리어트 본보이™ 더 클래식 신한카드,신한카드,신용카드,https://d1c5n4ri2guedi.cloudfront.net/card/2291/card_img/20676/2291card.png,https://www.card-gorilla.com/card/detail/2291,적립 메리어트 본보이 포인트 제공 연 회 이용 금액에 따른 최대 연회비 주기 내 실적에 보너스 프리미엄 서비스 엘리트 멤버십 호텔 숙박 크레딧 국내 참여 라운지 무료 음료 월 잔 공항라운지 The Lounge Members 모바일 앱을 통한 전세계 공항,"['디저트', '여가/오락']","['커피/음료', '숙박']"
2166,현대카드 MY BUSINESS ZERO Food&Drink,현대카드,신용카드,https://d1c5n4ri2guedi.cloudfront.net/card/2292/card_img/22779/2292card.png,https://www.card-gorilla.com/card/detail/2292,비즈니스 사업지원서비스 현대카드 앱에서 누리는 토탈 패키지 사업성 경비 영역에서 이용 시 할인 모든가맹점 모든 가맹점에서 기타 사업구매전용 플레이트 개월 할부 결제 무이자 혜택 제공,['생활서비스'],['전문서비스']
2167,현대카드 MY BUSINESS ZERO Retail&Service,현대카드,신용카드,https://d1c5n4ri2guedi.cloudfront.net/card/2293/card_img/23896/2293card.png,https://www.card-gorilla.com/card/detail/2293,비즈니스 사업지원서비스 현대카드 앱에서 누리는 토탈 패키지 사업성 경비 영역에서 이용 시 할인 모든가맹점 모든 가맹점에서 기타 사업구매전용 플레이트 개월 할부 결제 무이자 혜택 제공,['생활서비스'],['전문서비스']
2168,현대카드 MY BUSINESS ZERO Online Seller,현대카드,신용카드,https://d1c5n4ri2guedi.cloudfront.net/card/2294/card_img/23897/2294card.png,https://www.card-gorilla.com/card/detail/2294,비즈니스 사업지원서비스 현대카드 앱에서 누리는 토탈 패키지 사업성 경비 영역에서 이용 시 할인 모든가맹점 모든 가맹점에서,['생활서비스'],['전문서비스']
2169,신한카드 Deep Dream(모베러웍스),신한카드,신용카드,https://d1c5n4ri2guedi.cloudfront.net/card/2295/card_img/22902/2295card.png,https://www.card-gorilla.com/card/detail/2295,모든가맹점 모두드림 전월 실적 적립 한도 없이 국내 외 신판 일시불 할부 이용 가맹점 포인트 생활 더해드림 자주 가는 DREAM영역은 기본의 배 총 챙겨드림 DREAM영역 중 가장 많이 이용한 영역 자동적립 주유 주말 토 일 전 주유소 리터당 원 택시 번째 할인 반겨드림,['생활서비스'],"['교통서비스', '연료판매']"
2170,톡톡M 카드,KB국민카드,신용카드,https://d1c5n4ri2guedi.cloudfront.net/card/2296/card_img/22992/2296card.png,https://www.card-gorilla.com/card/detail/2296,디지털구독 멤버십 네이버플러스 쿠팡 로켓와우 마켓컬리 컬리패스 스마일클럽 요기요 요기패스 할인 간편결제 온라인 청구할인 편의점 대중교통,"['전자상거래', '생활서비스', '소매/유통']","['음식배달서비스', '음/식료품소매', '인터넷쇼핑', '교통서비스']"
2171,톡톡F 카드,KB국민카드,신용카드,https://d1c5n4ri2guedi.cloudfront.net/card/2297/card_img/22991/2297card.png,https://www.card-gorilla.com/card/detail/2297,쇼핑 패션플랫폼 지그재그 무신사 브랜디 에이블리 청구할인 간편결제 온라인 편의점 대중교통,"['전자상거래', '생활서비스', '소매/유통']","['음/식료품소매', '교통서비스']"
2172,톡톡O 카드,KB국민카드,신용카드,https://d1c5n4ri2guedi.cloudfront.net/card/2298/card_img/22990/2298card.png,https://www.card-gorilla.com/card/detail/2298,디지털구독 OTT 플랫폼 청구할인 간편결제 온라인 편의점 대중교통,"['전자상거래', '생활서비스', '소매/유통']","['음/식료품소매', '교통서비스']"
2173,톡톡D 카드,KB국민카드,신용카드,https://d1c5n4ri2guedi.cloudfront.net/card/2299/card_img/22989/2299card.png,https://www.card-gorilla.com/card/detail/2299,배달앱 배달의민족 요기요 쿠팡이츠 마켓컬리 청구할인 간편결제 온라인 편의점 대중교통,"['전자상거래', '식사', '생활서비스', '소매/유통']","['음식배달서비스', '음/식료품소매', '인터넷쇼핑', '교통서비스']"
2174,내맘대로 쁨 카드,하나카드,신용카드,https://d1c5n4ri2guedi.cloudfront.net/card/2300/card_img/28825/2300card.png,https://www.card-gorilla.com/card/detail/2300,모든가맹점 국내외 전 가맹점 하나머니 적립 간편결제 페이결제 건 적립페이결제 추가 쇼핑 백화점 홈쇼핑 마트 패션 명품 주유 적립EV충전 교육 육아 학원 헬스장 수영장 골프 골프장 골프연습장 스크린골프 카카오골프 여행 숙박 고속철도 항공 병원 약국 동물병원,"['전자상거래', '의료/건강', '소매/유통', '생활서비스', '여가/오락']","['숙박', '일반스포츠', '일반병원', '연료판매']"
2175,원스토어 1 하나카드,하나카드,신용카드,https://d1c5n4ri2guedi.cloudfront.net/card/2301/card_img/23131/2301card.png,https://www.card-gorilla.com/card/detail/2301,APP ONEstore 원스토어 할인 게임 PC게임방 배달앱 배달의 민족 요기요 쿠팡이츠,"['전자상거래', '식사', '소매/유통']",['음식배달서비스']
2176,T우주 신한카드,신한카드,신용카드,https://d1c5n4ri2guedi.cloudfront.net/card/2302/card_img/23140/2302card.png,https://www.card-gorilla.com/card/detail/2302,디지털구독 우주패스 구독료 캐시백 서비스 최대 원 생활 할인점 온라인쇼핑 이용 시 적립생활친화업종 적립,"['전자상거래', '생활서비스']",['인터넷쇼핑']
2177,카카오페이카드3,카카오페이,체크카드,https://d1c5n4ri2guedi.cloudfront.net/card/2303/card_img/23334/2303card.png,https://www.card-gorilla.com/card/detail/2303,생활 MZ 라이프팩 최대 P 적립 어디서나 적립팩 국내 모든 가맹점에서 기타 전국 편의점 지하철 ATM 수수료 무료 선택형 마음에 드는 카드를 선택하세요,['소매/유통'],['음/식료품소매']
2178,신한카드 Eats More(이츠모아),신한카드,신용카드,https://d1c5n4ri2guedi.cloudfront.net/card/2304/card_img/23588/2304card.png,https://www.card-gorilla.com/card/detail/2304,적립 기본 적립서비스 전 가맹점 천원 이상 결제 시 미만 금액 마이신한포인트 추가 요식업종 배달앱 온라인마켓 이용건별 정액 신한pLay앱을 통한 건당 포인트 금융 적립포인트 투자 서비스 신한은행 달러 예금 계좌 혜택 외화체인지업 입금 환전수수료 면제 USD 계좌에 한함 선택형 원하는 플레이트 디자인 선택 가능,"['전자상거래', '생활서비스', '식사']","['음식배달서비스', '한식']"
